"","Feature.ID","Confidence","domain","phylum","class","order","family","genus","species","SH"
"1806","ASV2847",0.702919844168382,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Pleosporales_gen_Incertae_sedis","Pleosporales_sp","SH1254137.10FU"
"1807","ASV285",0.853756817118261,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella_subcylindrospora","SH1950691.10FU"
"1808","ASV2851",0.958795832892035,"Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Protomyces",NA,NA
"1809","ASV2852",0.785425517075305,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Devriesia","Devriesia_sp",NA
"1810","ASV2853",0.964200077869903,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,NA
"1811","ASV2854",0.973601290179424,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_rishikesha","SH1332666.10FU"
"1812","ASV2855",0.999401107662295,"Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiales_fam_Incertae_sedis","Tubeufiales_gen_Incertae_sedis","Tubeufiales_sp","SH1351753.10FU"
"1813","ASV2856",0.999901557471286,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica","SH1406867.10FU"
"1814","ASV2858",0.997029944816134,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Helotiales_gen_Incertae_sedis","Helotiales_sp","SH1149883.10FU"
"1815","ASV2859",0.982323076974631,"Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,NA
"1816","ASV286",0.966325058203711,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporales_fam_Incertae_sedis","Amyloporia","Amyloporia_nivea","SH1338385.10FU"
"1817","ASV2861",0.976466900202299,"Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium_fluviae","SH1360023.10FU"
"1818","ASV2862",0.889228601148274,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Biappendiculispora","Biappendiculispora_sp","SH1286976.10FU"
