Feature ID	Taxon	Confidence
ASV881	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Calophoma	0.7983332914758139
ASV882	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9992262229086164
ASV883	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans;sh__SH1290132.10FU	0.720768768315804
ASV884	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9492063599531698
ASV885	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.9971601903502927
ASV886	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae	0.9645276240391484
ASV887	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.9999999999956952
ASV888	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9996594662325339
ASV889	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_westendorpii;sh__SH1861320.10FU	0.9630122404629432
ASV890	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora	0.9929068107455602
ASV891	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_cinerea;sh__SH1054266.10FU	0.9040607578037144
ASV892	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae;sh__SH1202282.10FU	0.980369450547575
ASV893	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_variabile;sh__SH1394624.10FU	0.9200189059419176
ASV894	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae	0.9944445385782252
ASV895	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9470522914118134
ASV896	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp;sh__SH1291685.10FU	0.9940748912119899
ASV897	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctidaceae_gen_Incertae_sedis;s__Rhizophlyctidaceae_sp;sh__SH1216310.10FU	0.9999999999570264
ASV898	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Calophoma	0.7289960479565105
ASV899	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	0.999800146265075
ASV900	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_nunavutica;sh__SH1330481.10FU	0.9914920353294138
ASV901	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1408993.10FU	0.9992383999581854
ASV902	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum;sh__SH1335104.10FU	0.9908620182349751
ASV904	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae;g__Aureobasidium;s__Aureobasidium_pullulans;sh__SH1290132.10FU	0.9018878219196651
ASV905	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.9933554223909775
ASV906	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_solani;sh__SH1366564.10FU	0.8938814229533505
ASV907	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH1189481.10FU	0.9999861450824457
ASV909	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_equina;sh__SH1264096.10FU	0.995992429104437
ASV910	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis;sh__SH1396974.10FU	0.8341913042752804
ASV911	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_laevis;sh__SH1312957.10FU	0.9999999856252942
ASV912	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.9838797952618376
ASV913	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia	0.9999999990039502
ASV914	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	0.9990101202170162
ASV915	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae	0.9591703652303869
ASV916	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9990502792712402
ASV917	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.8451193169768062
ASV918	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Ophiognomonia;s__Ophiognomonia_lenticulispora;sh__SH1212318.10FU	0.8166152963466191
ASV919	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_galii;sh__SH1848607.10FU	0.9773741033785011
ASV920	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Vibrissea	0.8958554828292785
ASV921	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	0.9996388727546648
ASV922	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Naohideales;f__Naohideaceae;g__Naohidea;s__Naohidea_sebacea;sh__SH1643609.10FU	0.9929742882325502
ASV923	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1409007.10FU	0.8202312056806665
ASV924	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1408761.10FU	0.8765547854476834
ASV925	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Monilinia;s__Monilinia_seaveri;sh__SH1720477.10FU	0.8821351073382537
ASV926	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Wickerhamomyces	0.9153059919475347
ASV927	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_sp;sh__SH1409305.10FU	0.96695417774782
ASV928	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum;sh__SH1220124.10FU	0.7656338637533642
ASV929	k__Fungi;p__Ascomycota	0.997164511040733
ASV931	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_flavescens;sh__SH1402559.10FU	0.7945543939967555
ASV932	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_cinerea;sh__SH1054266.10FU	0.9754765339396603
ASV935	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Lyomyces;s__Lyomyces_sp;sh__SH1338335.10FU	0.9840654355919377
ASV936	k__Fungi;p__Ascomycota	0.9999999999990291
ASV937	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis;sh__SH1051491.10FU	0.9275117292667842
ASV938	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_zsoltii;sh__SH1051543.10FU	0.891869439205065
ASV939	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Scopuloides;s__Scopuloides_rimosa;sh__SH1236348.10FU	0.9512466635030772
ASV940	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Monilinia;s__Monilinia_seaveri;sh__SH1720477.10FU	0.8829610834971827
ASV941	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiales_fam_Incertae_sedis;g__Corticiales_gen_Incertae_sedis;s__Corticiales_sp	0.7690986627251235
ASV942	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9999252643758563
ASV945	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophoraceae_gen_Incertae_sedis;s__Peniophoraceae_sp;sh__SH1054320.10FU	0.9345080124579652
ASV946	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Phaeodothis;s__Phaeodothis_mori;sh__SH1393934.10FU	0.989481588627958
ASV947	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp;sh__SH1234795.10FU	0.9750486651520229
ASV948	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella	0.9992746939186387
ASV949	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum;sh__SH1335104.10FU	0.8924571090861387
ASV950	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma	0.7784119441743409
ASV951	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1287344.10FU	0.999999449450949
ASV952	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9689709060291006
ASV953	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Tilletiales;f__Erratomycetaceae;g__Erratomyces;s__Erratomyces_patelii;sh__SH1836675.10FU	0.8264140715079524
ASV954	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9999993649460528
ASV955	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_stercoraria;sh__SH1387250.10FU	0.842534378781662
ASV956	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Phaeodothis;s__Phaeodothis_mori;sh__SH1393934.10FU	0.9919170082542317
ASV957	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_kilbournensis;sh__SH1337844.10FU	0.8541436041363927
ASV958	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.9986563252623485
ASV959	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;g__Clohesyomyces;s__Clohesyomyces_sp;sh__SH1313158.10FU	0.8606329617571099
ASV960	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum;sh__SH1335104.10FU	0.9210299268730048
ASV961	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH1061658.10FU	0.9996181369561721
ASV962	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis;sh__SH1396974.10FU	0.9494217367607395
ASV963	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae	0.9999790686795326
ASV964	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Galiicola;s__Galiicola_pseudophaeosphaeria;sh__SH1409022.10FU	0.9896635614694618
ASV965	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_mali;sh__SH1344205.10FU	0.9792314314124002
ASV966	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Saccotheciaceae	0.7587062813497041
ASV967	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Coccomyces;s__Coccomyces_strobi;sh__SH1359724.10FU	0.9988755427983769
ASV968	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_westendorpii;sh__SH1861320.10FU	0.865216969703711
ASV969	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9999063865495789
ASV970	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Valsonectria;s__Valsonectria_inflata;sh__SH1204064.10FU	0.999999976823489
ASV971	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiales_fam_Incertae_sedis;g__Corticiales_gen_Incertae_sedis;s__Corticiales_sp	0.8158061365003159
ASV972	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_flaviporus;sh__SH1386323.10FU	0.9774904642180902
ASV973	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.9430925654507328
ASV974	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella	0.9999894282248127
ASV975	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1315204.10FU	0.7203546717762851
ASV976	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_versicolor;sh__SH1088860.10FU	0.9402403478749303
ASV977	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis;sh__SH1202612.10FU	0.998529324677263
ASV978	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0.7312761671590997
ASV979	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia	0.9999999982618242
ASV980	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida;sh__SH1338889.10FU	0.740669583794477
ASV981	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Ramularia	0.9985194486951897
ASV982	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp	0.7829962416865853
ASV983	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp;sh__SH1164844.10FU	0.9998310050006951
ASV984	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Lyomyces;s__Lyomyces_sambuci;sh__SH1338277.10FU	0.9107713313675685
ASV985	k__Fungi;p__Ascomycota	0.9999202096718192
ASV986	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.701015046876349
ASV987	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae	0.9702039120560416
ASV988	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae;sh__SH1341804.10FU	0.9388781338553481
ASV989	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Graphostromataceae;g__Graphostromataceae_gen_Incertae_sedis;s__Graphostromataceae_sp;sh__SH1377011.10FU	0.9422188623398705
ASV990	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Graphostromataceae;g__Graphostroma;s__Graphostroma_platystoma;sh__SH1278851.10FU	0.990052257391664
ASV991	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_apala;sh__SH1246583.10FU	0.9948560462598334
ASV992	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeopoacea;s__Phaeopoacea_muriformis;sh__SH1408752.10FU	0.9999940276514678
ASV993	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Amphisphaeriales_fam_Incertae_sedis;g__Amphisphaeriales_gen_Incertae_sedis;s__Amphisphaeriales_sp;sh__SH1391101.10FU	0.906741621820697
ASV994	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella	0.9999796344697313
ASV995	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp;sh__SH1337797.10FU	0.8799053265234651
ASV996	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Pseudocoleophoma	0.9660134066055037
ASV997	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9998973001321463
ASV998	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Nigrogranaceae;g__Nigrograna;s__Nigrograna_locuta-pollinis;sh__SH1400420.10FU	0.9740958286989385
ASV999	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_versicolor;sh__SH1088860.10FU	0.9249962568794998
ASV1000	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_pini;sh__SH1311120.10FU	0.7146779328420566
ASV1001	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH1366076.10FU	0.9791266723941184
ASV1002	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_foliicola;sh__SH1408757.10FU	0.9998322692111739
ASV1003	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH1265201.10FU	0.9999944711332708
ASV1004	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_cynodontis;sh__SH1663108.10FU	0.8472581056529747
ASV1005	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_latebrosa;sh__SH1347046.10FU	0.996083181170811
ASV1006	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9999805243932088
ASV1007	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_sp	0.8415333293640757
ASV1008	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1337750.10FU	0.9998241425309712
ASV1009	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Dothiora;s__Dothiora_prunorum;sh__SH1778599.10FU	0.7752832020297012
ASV1010	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_typharum;sh__SH1331838.10FU	0.9999990028810399
ASV1011	k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina	0.9999862189769227
ASV1012	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_versicolor;sh__SH1088860.10FU	0.7617363054219299
ASV1013	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1409007.10FU	0.987605517965114
ASV1014	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_caroliniana;sh__SH1336761.10FU	0.9940956559902787
ASV1015	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae	0.9744452661613163
ASV1016	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9123783600444947
ASV1019	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola;sh__SH1135756.10FU	0.9987678545079861
ASV1020	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH1383604.10FU	0.771945078927478
ASV1021	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides	0.7693902259974389
ASV1022	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Diatrypaceae_gen_Incertae_sedis;s__Diatrypaceae_sp;sh__SH1168675.10FU	0.9998825419028187
ASV1023	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Trichomerium;s__Trichomerium_dioscoreae;sh__SH1341804.10FU	0.9472966447384802
ASV1024	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Radulidium;s__Radulidium_subulatum;sh__SH1169751.10FU	0.7397774820516798
ASV1026	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_aurea;sh__SH1941047.10FU	0.907559560225148
ASV1027	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella	0.782757802050731
ASV1028	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Murispora;s__Murispora_hawksworthii;sh__SH1970013.10FU	0.9824678120725473
ASV1029	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_rishiriensis;sh__SH1051500.10FU	0.9999747539177499
ASV1030	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH1408887.10FU	0.7743876800625535
ASV1031	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae	0.9996895736334562
ASV1032	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9467709309012363
ASV1033	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideales_fam_Incertae_sedis	0.9683238663526128
ASV1034	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1409007.10FU	0.8237225214795031
ASV1035	k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeomycetes_ord_Incertae_sedis;f__Spiculogloeomycetes_fam_Incertae_sedis;g__Meniscomyces;s__Meniscomyces_layueensis;sh__SH1295304.10FU	0.9999948540808774
ASV1036	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium	0.9999999883213757
ASV1037	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9998977840778136
ASV1038	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis;sh__SH1396974.10FU	0.9631002908048079
ASV1039	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH1061741.10FU	0.9300748450063956
ASV1040	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremaceae;g__Papiliotrema;s__Papiliotrema_aurea;sh__SH1941047.10FU	0.9507849146223112
